Column 1,Column 2,Column 3,Column 4,Column 5,Column 6,Column 7,Column 8,Column 9,Column 10,Column 11,Column 12,Column 13,Column 14,Column 15,Column 16,Column 17,Column 18,Column 19,Column 20
Indian Institute  of Technology Kharagpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC (PwD),NA,4,4,,,,,,,,,,,,,
Indian Institute  of Technology Kharagpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,2,40,,,,,,,,,,,,,
Indian Institute  of Technology Kharagpur,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,NA,273,369,,,,,,,,,,,,,
Indian Institute  of Technology Kharagpur,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN (PwD),NA,9,9,,,,,,,,,,,,,
Indian Institute  of Technology Kharagpur,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,NA,149,185,,,,,,,,,,,,,
Indian Institute  of Technology Kharagpur,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,NA,71,122,,,,,,,,,,,,,
Indian Institute  of Technology Kharagpur,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,NA,68,88.01,,,,,,,,,,,,,
Indian Institute  of Technology Kharagpur,"Economics (5 Years, Integrated Master of Science)",AI,OPEN,NA,3114,4493,,,,,,,,,,,,,
Indian Institute  of Technology Kharagpur,"Economics (5 Years, Integrated Master of Science)",AI,OBC-NCL,NA,1901,2201,,,,,,,,,,,,,
Indian Institute  of Technology Kharagpur,"Economics (5 Years, Integrated Master of Science)",AI,SC,NA,1180,1561,,,,,,,,,,,,,
Indian Institute  of Technology Kharagpur,"Economics (5 Years, Integrated Master of Science)",AI,ST,NA,684,839,,,,,,,,,,,,,
Indian Institute  of Technology Kharagpur,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,444,1174,,,,,,,,,,,,,
Indian Institute  of Technology Kharagpur,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,288,451,,,,,,,,,,,,,
Indian Institute  of Technology Kharagpur,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),NA,17,17,,,,,,,,,,,,,
Indian Institute  of Technology Kharagpur,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,99,264,,,,,,,,,,,,,
Indian Institute  of Technology Kharagpur,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,56,111,,,,,,,,,,,,,
Indian Institute  of Technology Kharagpur,"Electrical Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,NA,1203,1520,,,,,,,,,,,,,
Indian Institute  of Technology Kharagpur,"Electrical Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN (PwD),NA,78,78,,,,,,,,,,,,,
Indian Institute  of Technology Kharagpur,"Electrical Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,NA,496,619,,,,,,,,,,,,,
Indian Institute  of Technology Kharagpur,"Electrical Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,NA,387,449,,,,,,,,,,,,,
Indian Institute  of Technology Kharagpur,"Electrical Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,NA,221,225,,,,,,,,,,,,,
Indian Institute  of Technology Kharagpur,"Electronics and Electrical Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,586,940,,,,,,,,,,,,,
Indian Institute  of Technology Kharagpur,"Electronics and Electrical Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),NA,14,14,,,,,,,,,,,,,
Indian Institute  of Technology Kharagpur,"Electronics and Electrical Communication Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,245,399,,,,,,,,,,,,,
Indian Institute  of Technology Kharagpur,"Electronics and Electrical Communication Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,78,189,,,,,,,,,,,,,
Indian Institute  of Technology Kharagpur,"Electronics and Electrical Communication Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,74,130,,,,,,,,,,,,,
Indian Institute  of Technology Kharagpur,"Electronics and Electrical Communication Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,NA,929,1335,,,,,,,,,,,,,
Indian Institute  of Technology Kharagpur,"Electronics and Electrical Communication Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,NA,391,584,,,,,,,,,,,,,
Indian Institute  of Technology Kharagpur,"Electronics and Electrical Communication Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,NA,199,408,,,,,,,,,,,,,
Indian Institute  of Technology Kharagpur,"Electronics and Electrical Communication Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC (PwD),NA,8,8,,,,,,,,,,,,,
Indian Institute  of Technology Kharagpur,"Electronics and Electrical Communication Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,NA,203,274,,,,,,,,,,,,,
Indian Institute  of Technology Kharagpur,"Exploration Geophysics (5 Years, Integrated Master of Science)",AI,OPEN,NA,4793,6995,,,,,,,,,,,,,
Indian Institute  of Technology Kharagpur,"Exploration Geophysics (5 Years, Integrated Master of Science)",AI,OBC-NCL,NA,3025,3510,,,,,,,,,,,,,
Indian Institute  of Technology Kharagpur,"Exploration Geophysics (5 Years, Integrated Master of Science)",AI,SC,NA,1789,2040,,,,,,,,,,,,,
Indian Institute  of Technology Kharagpur,"Exploration Geophysics (5 Years, Integrated Master of Science)",AI,ST,NA,906,927,,,,,,,,,,,,,
Indian Institute  of Technology Kharagpur,"Industrial and Systems Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,2896,3485,,,,,,,,,,,,,
Indian Institute  of Technology Kharagpur,"Industrial and Systems Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),NA,127,127,,,,,,,,,,,,,
Indian Institute  of Technology Kharagpur,"Industrial and Systems Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,1420,1573,,,,,,,,,,,,,
Indian Institute  of Technology Kharagpur,"Industrial and Systems Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,749,1055.01,,,,,,,,,,,,,
Indian Institute  of Technology Kharagpur,"Industrial and Systems Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,572,603,,,,,,,,,,,,,
Indian Institute  of Technology Kharagpur,"Industrial and Systems Engineering with M.Tech. in Industrial and Systems Engineering and Management (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,NA,3487,4142,,,,,,,,,,,,,
Indian Institute  of Technology Kharagpur,"Industrial and Systems Engineering with M.Tech. in Industrial and Systems Engineering and Management (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,NA,1659,1939,,,,,,,,,,,,,
Indian Institute  of Technology Kharagpur,"Industrial and Systems Engineering with M.Tech. in Industrial and Systems Engineering and Management (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL (PwD),NA,23,23,,,,,,,,,,,,,
Indian Institute  of Technology Kharagpur,"Industrial and Systems Engineering with M.Tech. in Industrial and Systems Engineering and Management (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,NA,1255,1332,,,,,,,,,,,,,
Indian Institute  of Technology Kharagpur,"Industrial and Systems Engineering with M.Tech. in Industrial and Systems Engineering and Management (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,NA,476,694,,,,,,,,,,,,,
Indian Institute  of Technology Kharagpur,"Instrumentation Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,1721,2547,,,,,,,,,,,,,
Indian Institute  of Technology Kharagpur,"Instrumentation Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,735,1152,,,,,,,,,,,,,
Indian Institute  of Technology Kharagpur,"Instrumentation Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,557,819,,,,,,,,,,,,,
Indian Institute  of Technology Kharagpur,"Instrumentation Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,398,502,,,,,,,,,,,,,
Indian Institute  of Technology Kharagpur,"Manufacturing Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,2870,3804,,,,,,,,,,,,,
Indian Institute  of Technology Kharagpur,"Manufacturing Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),NA,125,125,,,,,,,,,,,,,
Indian Institute  of Technology Kharagpur,"Manufacturing Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,1599,2053,,,,,,,,,,,,,
Indian Institute  of Technology Kharagpur,"Manufacturing Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,883,1370,,,,,,,,,,,,,
Indian Institute  of Technology Kharagpur,"Manufacturing Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,387,651,,,,,,,,,,,,,
Indian Institute  of Technology Kharagpur,"Manufacturing Science and Engineering with M.Tech. in Industrial and Systems Engineering and Management (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,NA,4034,4523,,,,,,,,,,,,,
Indian Institute  of Technology Kharagpur,"Manufacturing Science and Engineering with M.Tech. in Industrial and Systems Engineering and Management (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,NA,2039,2113,,,,,,,,,,,,,
Indian Institute  of Technology Kharagpur,"Manufacturing Science and Engineering with M.Tech. in Industrial and Systems Engineering and Management (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL (PwD),NA,29,29,,,,,,,,,,,,,
Indian Institute  of Technology Kharagpur,"Manufacturing Science and Engineering with M.Tech. in Industrial and Systems Engineering and Management (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,NA,1271,1426,,,,,,,,,,,,,
Indian Institute  of Technology Kharagpur,"Manufacturing Science and Engineering with M.Tech. in Industrial and Systems Engineering and Management (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,NA,662,662,,,,,,,,,,,,,
Indian Institute  of Technology Kharagpur,"Mathematics and Computing (5 Years, Integrated Master of Science)",AI,OPEN,NA,712,1321,,,,,,,,,,,,,
Indian Institute  of Technology Kharagpur,"Mathematics and Computing (5 Years, Integrated Master of Science)",AI,OPEN (PwD),NA,68,68,,,,,,,,,,,,,
Indian Institute  of Technology Kharagpur,"Mathematics and Computing (5 Years, Integrated Master of Science)",AI,OBC-NCL,NA,322,655,,,,,,,,,,,,,
Indian Institute  of Technology Kharagpur,"Mathematics and Computing (5 Years, Integrated Master of Science)",AI,OBC-NCL (PwD),NA,75,75,,,,,,,,,,,,,
Indian Institute  of Technology Kharagpur,"Mathematics and Computing (5 Years, Integrated Master of Science)",AI,SC,NA,251,554,,,,,,,,,,,,,
Indian Institute  of Technology Kharagpur,"Mathematics and Computing (5 Years, Integrated Master of Science)",AI,ST,NA,136,351,,,,,,,,,,,,,
Indian Institute  of Technology Kharagpur,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,843,1578,,,,,,,,,,,,,
Indian Institute  of Technology Kharagpur,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),NA,41,41,,,,,,,,,,,,,
Indian Institute  of Technology Kharagpur,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,255,675,,,,,,,,,,,,,
Indian Institute  of Technology Kharagpur,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,193,327,,,,,,,,,,,,,
Indian Institute  of Technology Kharagpur,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,64,147.01,,,,,,,,,,,,,
Indian Institute  of Technology Kharagpur,"Mechanical Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,NA,1598,2030,,,,,,,,,,,,,
Indian Institute  of Technology Kharagpur,"Mechanical Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN (PwD),NA,76,76,,,,,,,,,,,,,
Indian Institute  of Technology Kharagpur,"Mechanical Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,NA,432,863,,,,,,,,,,,,,
Indian Institute  of Technology Kharagpur,"Mechanical Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL (PwD),NA,32,32,,,,,,,,,,,,,
Indian Institute  of Technology Kharagpur,"Mechanical Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,NA,366,496,,,,,,,,,,,,,
Indian Institute  of Technology Kharagpur,"Mechanical Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,NA,259,292,,,,,,,,,,,,,
Indian Institute  of Technology Kharagpur,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,3773,4501,,,,,,,,,,,,,
Indian Institute  of Technology Kharagpur,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),NA,207,207,,,,,,,,,,,,,
Indian Institute  of Technology Kharagpur,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,1681,2073,,,,,,,,,,,,,
Indian Institute  of Technology Kharagpur,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,1010,1190,,,,,,,,,,,,,
Indian Institute  of Technology Kharagpur,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,585,663,,,,,,,,,,,,,
Indian Institute  of Technology Kharagpur,"Metallurgical and Materials Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,NA,4516,4816,,,,,,,,,,,,,
Indian Institute  of Technology Kharagpur,"Metallurgical and Materials Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,NA,1642,2148,,,,,,,,,,,,,
Indian Institute  of Technology Kharagpur,"Metallurgical and Materials Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,NA,1223,1327,,,,,,,,,,,,,
Indian Institute  of Technology Kharagpur,"Metallurgical and Materials Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,NA,635,635,,,,,,,,,,,,,
Indian Institute  of Technology Kharagpur,"Mining Engineering  (4 Years, Bachelor of Technology)",AI,OPEN,NA,4954,6067,,,,,,,,,,,,,
Indian Institute  of Technology Kharagpur,"Mining Engineering  (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,1644,2337,,,,,,,,,,,,,
Indian Institute  of Technology Kharagpur,"Mining Engineering  (4 Years, Bachelor of Technology)",AI,SC,NA,1157,1376,,,,,,,,,,,,,
Indian Institute  of Technology Kharagpur,"Mining Engineering  (4 Years, Bachelor of Technology)",AI,ST,NA,724,862,,,,,,,,,,,,,
Indian Institute  of Technology Kharagpur,"Mining Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,NA,5663,6767,,,,,,,,,,,,,
Indian Institute  of Technology Kharagpur,"Mining Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,NA,2612,2821,,,,,,,,,,,,,
Indian Institute  of Technology Kharagpur,"Mining Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,NA,1353,1691,,,,,,,,,,,,,
Indian Institute  of Technology Kharagpur,"Mining Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,NA,900,900,,,,,,,,,,,,,
Indian Institute  of Technology Kharagpur,"Mining Safety Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,NA,6761,8095,,,,,,,,,,,,,
Indian Institute  of Technology Kharagpur,"Mining Safety Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,NA,3098,3220,,,,,,,,,,,,,
Indian Institute  of Technology Kharagpur,"Mining Safety Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,NA,1598,1795,,,,,,,,,,,,,
Indian Institute  of Technology Kharagpur,"Mining Safety Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,NA,993,993,,,,,,,,,,,,,
Indian Institute  of Technology Kharagpur,"Ocean Engineering and Naval Architecture (4 Years, Bachelor of Technology)",AI,OPEN,NA,4703,5759,,,,,,,,,,,,,
Indian Institute  of Technology Kharagpur,"Ocean Engineering and Naval Architecture (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,2288,2426,,,,,,,,,,,,,
Indian Institute  of Technology Kharagpur,"Ocean Engineering and Naval Architecture (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),NA,4,4,,,,,,,,,,,,,
Indian Institute  of Technology Kharagpur,"Ocean Engineering and Naval Architecture (4 Years, Bachelor of Technology)",AI,SC,NA,976,1613,,,,,,,,,,,,,
Indian Institute  of Technology Kharagpur,"Ocean Engineering and Naval Architecture (4 Years, Bachelor of Technology)",AI,ST,NA,575,732,,,,,,,,,,,,,
Indian Institute  of Technology Kharagpur,"Ocean Engineering and Naval Architecture (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,NA,5292,6484,,,,,,,,,,,,,
Indian Institute  of Technology Kharagpur,"Ocean Engineering and Naval Architecture (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN (PwD),NA,189,189,,,,,,,,,,,,,
Indian Institute  of Technology Kharagpur,"Ocean Engineering and Naval Architecture (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,NA,2597,2779,,,,,,,,,,,,,
Indian Institute  of Technology Kharagpur,"Ocean Engineering and Naval Architecture (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,NA,1633,1700,,,,,,,,,,,,,
Indian Institute  of Technology Kharagpur,"Ocean Engineering and Naval Architecture (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,NA,810,992,,,,,,,,,,,,,
Indian Institute  of Technology Kharagpur,"Physics (5 Years, Integrated Master of Science)",AI,OPEN,NA,3424,6460,,,,,,,,,,,,,
Indian Institute  of Technology Kharagpur,"Physics (5 Years, Integrated Master of Science)",AI,OBC-NCL,NA,2713,3167,,,,,,,,,,,,,
Indian Institute  of Technology Kharagpur,"Physics (5 Years, Integrated Master of Science)",AI,SC,NA,1200,1748,,,,,,,,,,,,,
Indian Institute  of Technology Kharagpur,"Physics (5 Years, Integrated Master of Science)",AI,ST,NA,716,867,,,,,,,,,,,,,
Indian Institute  of Technology Kharagpur,"Quality Engineering Design and Manufacturing (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,NA,3990,4662,,,,,,,,,,,,,
Indian Institute  of Technology Kharagpur,"Quality Engineering Design and Manufacturing (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN (PwD),NA,176,176,,,,,,,,,,,,,
Indian Institute  of Technology Kharagpur,"Quality Engineering Design and Manufacturing (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,NA,1996,2249,,,,,,,,,,,,,
Indian Institute  of Technology Kharagpur,"Quality Engineering Design and Manufacturing (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,NA,1636,1713,,,,,,,,,,,,,
Indian Institute  of Technology Kharagpur,"Quality Engineering Design and Manufacturing (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,NA,577,577,,,,,,,,,,,,,
Indian Institute  of Technology Hyderabad,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,3778,5660,,,,,,,,,,,,,
Indian Institute  of Technology Hyderabad,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),NA,142,142,,,,,,,,,,,,,
Indian Institute  of Technology Hyderabad,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,1581,2148,,,,,,,,,,,,,
Indian Institute  of Technology Hyderabad,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,1249,1322,,,,,,,,,,,,,
Indian Institute  of Technology Hyderabad,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,416,491,,,,,,,,,,,,,
Indian Institute  of Technology Hyderabad,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,3447,5773,,,,,,,,,,,,,
Indian Institute  of Technology Hyderabad,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),NA,146,146,,,,,,,,,,,,,
Indian Institute  of Technology Hyderabad,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,1434,1693,,,,,,,,,,,,,
Indian Institute  of Technology Hyderabad,"Civil Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,742,874,,,,,,,,,,,,,
Indian Institute  of Technology Hyderabad,"Civil Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,305,328,,,,,,,,,,,,,
Indian Institute  of Technology Hyderabad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,522,975,,,,,,,,,,,,,
Indian Institute  of Technology Hyderabad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,186,328,,,,,,,,,,,,,
Indian Institute  of Technology Hyderabad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,96,247,,,,,,,,,,,,,
Indian Institute  of Technology Hyderabad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,143,155,,,,,,,,,,,,,
Indian Institute  of Technology Hyderabad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST (PwD),NA,2,2,,,,,,,,,,,,,
Indian Institute  of Technology Hyderabad,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,1483,2357,,,,,,,,,,,,,
Indian Institute  of Technology Hyderabad,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),NA,65,65,,,,,,,,,,,,,
Indian Institute  of Technology Hyderabad,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,577,864,,,,,,,,,,,,,
Indian Institute  of Technology Hyderabad,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,268,477,,,,,,,,,,,,,
Indian Institute  of Technology Hyderabad,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,156,254,,,,,,,,,,,,,
Indian Institute  of Technology Hyderabad,"Engineering Physics (4 Years, Bachelor of Technology)",AI,OPEN,NA,4041,5085,,,,,,,,,,,,,
Indian Institute  of Technology Hyderabad,"Engineering Physics (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,1934,1943.01,,,,,,,,,,,,,
Indian Institute  of Technology Hyderabad,"Engineering Physics (4 Years, Bachelor of Technology)",AI,SC,NA,1243,1388,,,,,,,,,,,,,
Indian Institute  of Technology Hyderabad,"Engineering Physics (4 Years, Bachelor of Technology)",AI,ST,NA,825,855,,,,,,,,,,,,,
Indian Institute  of Technology Hyderabad,"Engineering Science (4 Years, Bachelor of Technology)",AI,OPEN,NA,1956,3459,,,,,,,,,,,,,
Indian Institute  of Technology Hyderabad,"Engineering Science (4 Years, Bachelor of Technology)",AI,OPEN (PwD),NA,173,173,,,,,,,,,,,,,
Indian Institute  of Technology Hyderabad,"Engineering Science (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,1025,1908,,,,,,,,,,,,,
Indian Institute  of Technology Hyderabad,"Engineering Science (4 Years, Bachelor of Technology)",AI,SC,NA,1449,1744,,,,,,,,,,,,,
Indian Institute  of Technology Hyderabad,"Engineering Science (4 Years, Bachelor of Technology)",AI,ST,NA,495,660,,,,,,,,,,,,,
Indian Institute  of Technology Hyderabad,"Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,5905,6495,,,,,,,,,,,,,
Indian Institute  of Technology Hyderabad,"Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,2417,2564,,,,,,,,,,,,,
Indian Institute  of Technology Hyderabad,"Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,1387,1710,,,,,,,,,,,,,
Indian Institute  of Technology Hyderabad,"Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,715,785,,,,,,,,,,,,,
Indian Institute  of Technology Hyderabad,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,OPEN,NA,1458,1703,,,,,,,,,,,,,
Indian Institute  of Technology Hyderabad,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,669,795,,,,,,,,,,,,,
Indian Institute  of Technology Hyderabad,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,SC,NA,461,461,,,,,,,,,,,,,
Indian Institute  of Technology Hyderabad,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,ST,NA,473,473,,,,,,,,,,,,,
Indian Institute  of Technology Hyderabad,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,2429,3280,,,,,,,,,,,,,
Indian Institute  of Technology Hyderabad,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),NA,98,98,,,,,,,,,,,,,
Indian Institute  of Technology Hyderabad,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,918,1058,,,,,,,,,,,,,
Indian Institute  of Technology Hyderabad,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,531,641,,,,,,,,,,,,,
Indian Institute  of Technology Hyderabad,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,161,265,,,,,,,,,,,,,
Indian Institute  of Technology Jodhpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,2051,3341,,,,,,,,,,,,,
Indian Institute  of Technology Jodhpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),NA,88,88,,,,,,,,,,,,,
Indian Institute  of Technology Jodhpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,925,1260,,,,,,,,,,,,,
Indian Institute  of Technology Jodhpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),NA,29,29,,,,,,,,,,,,,
Indian Institute  of Technology Jodhpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,592,844,,,,,,,,,,,,,
Indian Institute  of Technology Jodhpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,366,519,,,,,,,,,,,,,
Indian Institute  of Technology Jodhpur,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,4442,6139,,,,,,,,,,,,,
Indian Institute  of Technology Jodhpur,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),NA,180,180,,,,,,,,,,,,,
Indian Institute  of Technology Jodhpur,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,1669,2220,,,,,,,,,,,,,
Indian Institute  of Technology Jodhpur,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),NA,82,82,,,,,,,,,,,,,
Indian Institute  of Technology Jodhpur,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,737,1132,,,,,,,,,,,,,
Indian Institute  of Technology Jodhpur,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,334,524,,,,,,,,,,,,,
